user_id	user_name	follower	following	tweet	date
JIN03407926	JIN @VP of カスタマーサクセス	419	868	正直これはキツイw 2段階認証はセキュリティの基本  #不正アクセス #7pay   7pay緊急記者会見担当者、二段階認証を知らない - Togetter https://t.co/WNmmdnxyX6 @togetter_jpより	2019-07-04 11:00:03
w_keita_1023	Keita@ソフトウェアエンジニア	145	123	7Payの社長が話題だけど、子会社系のSIerいわゆるユーザー系？の管理職や経営者ってあんな感じよね。例えば総合商社や金融系子会社のSIerは親会社でITリテラシー低い出世街道外れた組が出向で子会社SIerの管理職になったり、役員が降りてきたりする。今回も典型的すぎて笑ってしまう。 #7Pay	2019-07-04 10:59:55
honjitoru	ホンジ@会計11年/経営者の伴走型支援	296	688	#7pay セキュリティリスクを正しく評価できない人間がその部門のトップなの？と甚だ疑問。 まあ中小企業ならよくあることだけどさ。  なんで技術的リスク高い状態でローンチしてしまうのか本当疑問。  ビジネススクールの良い教材だな🤔 https://t.co/5Oy3wzbyrG	2019-07-04 10:59:49
kitano_ow	きたの	822	540	#7pay 確かにやっつけでstyle追加した感w https://t.co/b7sTvVzjFu	2019-07-04 10:59:42
Reath___	りーす@社畜Lv5	166	192	パスワード変更が任意のメアドに送れるってのはログインパスだけであってカード認証パスはまた別やけどそれも同じにしてる場合に割られたってこと？ #7pay	2019-07-04 10:59:42
t_motooka	T.MOTOOKA＠SVG本＆PostScript本	864	793	いま #7pay について一番疑問に思っているのは、パイロット運転（小規模な本番運用）をやっていたのかどうか、というところ。 そういう運用計画をできる会社なら、万が一のときにサービス一時停止の判断もできる会社であるはず、というのが私の持論。	2019-07-04 10:59:41
DrkFlmMstrZero	DarkFlameMasterZero	13	10	さすがに #7pay みたいな問題には触れないな。ああいうBtoBパワハラ（あと官や役所toBやCも）こそ政治で改善しなきゃいけない課題なのに。 #nhk #news7	2019-07-04 10:58:32
kusawake	ヒコウ技術者	420	730	#7pay 150万ユーザ。仮に100万人が1000円の残高があったとしよう。10億円が取られ放題にしておく利便性。まぁ実際は30-50億円くらいか。あと数億円は被害拡大する余地はありそうだな。	2019-07-04 10:58:13
goweb09	魁のゲーム批評	0	3	#7pay の失態に、もの悲しく思う。  あれだけ #paypay で大騒ぎになっていたのに、対策がとれていないのか？  サーバーへの攻撃か？ 他社で漏れたIDとパスでの不正ログインか？  原因はわかりませんが、自分が被害者になったら #pay 系の利用はちゅうちょする　#セブンペイ	2019-07-04 10:58:12
5hinohara	Daichi Shinohara / Granvalley	24	18	話題の金融犯罪被害額をまとめました。#7pay https://t.co/qnOzXvlhgX	2019-07-04 10:57:47
t_motooka	T.MOTOOKA＠SVG本＆PostScript本	864	793	やっぱり、 #7pay の最大の不手際は、問題が発覚して拡大しつつある状況においてシステム全停止するという判断を下すことができなかった、ということだなーと改めて思うところであります。 それに比べれば、それ以外の不手際の全てが小さなものに見えてきますな。	2019-07-04 10:56:33
RashBorn	ラッシュボーン@ウナギ㌠	239	281	金融系のシステムを携わったことがないチームが設計したんだろうか。お金のやりとりが発生するシステムでこんな穴のある設計しない。 #7pay	2019-07-04 10:56:27
contina16	Conta(ｺﾝ太)	210	250	初物に食い付いたらアカンと。 #7pay	2019-07-04 10:55:38
Kri_25	Kri	131	151	nanacoにチャージしたやつ使い切るにはどうするのがいいかなあ　セブン系全部解約したい #7pay	2019-07-04 10:55:36
netrunner_toc	ネットランナー トシがゆく‼	40839	44293	ワクワクな一日【時報】の中に生きるための知恵: 【緊急】7pay  すべてのチャージが完全にストップしました　 https://t.co/jPuAZNs6RX #7pay #nanaco #セブンイレブン #電子マネー #電子決済サービス #ナナコ #コンビニ	2019-07-04 10:55:35
sayokick	さーきち	41	90	@ikayamaP 新入社員の命まで犠牲にして作ったんだから、成功じゃないと浮かばれないだろ！  大島てるにも、ちゃんと載ってるぞ。笑  #7pay   https://t.co/aZgN124wNp	2019-07-04 10:55:34
LarryBi84356182	Koutass	317	301	どんなセキュリティホールかなって思ったら、パスワード忘れたのシステムがおわてただけだったwwww #7pay   https://t.co/tGAR4Js39Y	2019-07-04 10:55:24
minkypal	ぱる☆ミ	119	77	#7pay のガバガバセキュリティで盛り上がってますが、nanacoのガバガバ具合も数年前に指摘しているのです。結局は同じ穴… https://t.co/TpMCys9Www	2019-07-04 10:55:11
amagasaki820	不覚亭ヨウ素@IT落語家	1994	941	#7pay アプリについての神奈川県警と兵庫県警の見解を聞きたいところ。	2019-07-04 10:54:50
online_checker	online_cheker	1678	4320	@takuto_msd セブンペイ社長https://t.co/qOCKY6Uk3m 小林 強（こばやしつよし）は、 ・株式会社セブン・フィナンシャルサービス取締役専務執行役員（特命（金融戦略）担当兼 企画部・経理部・法務ﾘｽｸ管理部担当)https://t.co/hKtfDhky0m  肩書を並べただげなのに、この上ない恐怖。 仕事抱えすぎ。 #7pay	2019-07-04 10:54:30
ubu369	Shu Ubukata	1229	221	ブンペイでおなじみの #7pay ですが、もしかして・・私たち・・・アクセルとブレーキを踏み間違えた？？？(混乱	2019-07-04 10:54:27
jita758	いぬあき(白雪改め)@2m	124	255	7payのあれ。 セキュリティヤバいのは #7pay じゃなくて、セブン&amp;アイの7IDの方だから「7pay使ってないし！」って人も関係ある。  アカチャンホンポも7IDだよ。クレカ情報が無ければ金銭的には大丈夫かも知れんけど個人情報は漏れるよ。セブンネットで買い物したことある人はクレカ情報消した方がいい https://t.co/YOoz7pFSBR	2019-07-04 10:54:26
stellarecotan	えこたん＠ミスター免許証(喪中)	1459	1621	#7pay の実情ってこんな感じか？ https://t.co/gy3xyZ5EC3	2019-07-04 10:54:24
hiro_ux	Akihiro Moriyama	390	104	QR決済は、小規模店舗(個人経営のラーメン屋さんとか)でも導入容易なキャッシュレス決済システムであることに価値があります。コンビニのような大企業が導入するメリットはありません。セブンイレブングループは7payをグループ外に普及される計画でもあったのでしょうか。#7pay #セブンペイ	2019-07-04 10:54:08
saku_saku_life	葉っぱ	941	824	#7pay の件、社長の「にだんかい...にんしょう...？」を100歩譲るとして、せめてシステム担当同席させろよ笑	2019-07-04 10:54:03
methuselah3	めるかば	986	394	#7pay  マスコミから取材依頼が大量に届きましたが、現時点でご連絡および許諾していない方たちの画像利用許可はいたしません  無断利用はお断りしますし、しっかり対処します	2019-07-04 10:53:58
kyo_saotome	さおとめくん	135	116	7payのチャージだけではなく一旦使用も中止して慎重な改修作業した方がいいと思うよー不満はあると思うが、 #7pay	2019-07-04 10:53:29
otsune	ǝunsʇo ıɯnɟɐsɐɯ	19120	7394	おにぎり一個あげるぐらいでアカウントを無限に作ってくれるのは、よく考えたら安上がりなんじゃないだろうか？  #7pay	2019-07-04 10:53:08
blackchip6502	Cxxx	38	102	おいおい、display: none;しただけってマジ？未だにメールアドレスと生年月日で乗っ取れるの？ #7Pay	2019-07-04 10:52:49
kashiyuka1222	香椎佑香(かしいゆか)	522	1434	出だしで大きくつまづいたな。 実際nanacoとはポイント還元率が違うだけだから余計な事をして信頼を大きく下げてしまった。 #7pay  一部アカウントへの不正アクセス発生による チャージ機能の一時停止について | 7pay - セブン‐イレブンで使えるスマホ決済 https://t.co/nZ18mbgFhh	2019-07-04 10:52:36
ryouhei19841118	りょうへい19841118	173	223	改名しようぜ  セブン&amp;アイ セキュリティホール  #7pay #二段階認証	2019-07-04 10:52:12
chiakin103	夏はちあきん 🚁だべし	557	829	#7PAY  確かにセキュリティ甘いと思うがツィーターも似たようなものだし、甘いからと言っても、大勢のセキュリティが簡単に破られるってのも変。 言われてる理由以外に、別の理由があるのでは？ 内部の犯行とか、情報が別に漏れるルートが有ったとか。 とにかく原因特定して、塞いだのかな？	2019-07-04 10:52:02
t_motooka	T.MOTOOKA＠SVG本＆PostScript本	864	793	#7pay の記者会見動画、仕事しながらだけども全部見た。 https://t.co/k6vA7qyi4o きちんと流してくれるテレ東さんに感謝やねー🙏	2019-07-04 10:51:48
majutsushi_dash	→魔術師dash!!←	739	1567	セブンに行ったら、入口のドアの上の #7pay のバナーを取り外しなうだった	2019-07-04 10:51:35
BaDmtPTu8OuGlu2	まめ	32	15	いやーこわっ！ 今朝仕事前によく寄るコンビニが リニューアルオープンして セブンペイ登録めっちゃ勧められた けど面倒で後でいいやーってその場 ではやんなく良かったわ おにぎり一個無料につられなくて 良かった #セブンペイ #7pay	2019-07-04 10:51:31
ntv4	そら次郎	63	11	日々の暮らしをアップデート！#7pay	2019-07-04 10:51:22
LWM_kajin	kajin8	193	166	#7pay  「皆様には多大なるご心配、ご迷惑をおかけしましたことを･･･」と詫び文が届いたけれど、過去形じゃないだろ？ 「皆様には多大なるご心配、ご迷惑をおかけしておりますことを･･･」と綴るべきじゃないか？ https://t.co/f9BIskcQ4S	2019-07-04 10:51:02
sisyphejaponais	ふじょうりんたろう	15	19	？？？「二段階創造説を知らないなんて、取引の安全をどう考えているのか」 #7pay	2019-07-04 10:51:00
catnap707	ねこさん⚡🔜Ͷow or Ͷever🔙(ΦωΦ)	1402	1029	7pay、二段階認証ばかりが注目されてるけど、「秘密の質問」を３つも登録させられたからな。 #7pay https://t.co/yePeoLtJUa https://t.co/TbFHLHiqFS	2019-07-04 10:50:54
kawanet	Yusuke Kawasaki / THE GUILD	3038	2573	日経コンピュータ「動かないコンピュータ」の #7id #7pay 総括記事が読みたい！ https://t.co/dl24F412UB	2019-07-04 10:50:50
miyahancom	Miyahan	7958	1323	ウケるｗ #7pay https://t.co/DkwmPmECtY	2019-07-04 10:50:28
minna_iiko	いいこ。	273	277	発注側が「そんなにハードルあげたらユーザーが使ってくれないっ！」みたいな無茶を言ったんだろうなと想像。 #7pay	2019-07-04 10:50:28
nwhhs297	艇多楽116期頑張れ👊😆🎵	147	209	わかんないから後廻ししてて正解かな！  #7pay	2019-07-04 10:50:19
H0meMadeGarbage	HomeMadeGarbage	446	293	そんなことより今年G1誰優勝かね？ #7pay	2019-07-04 10:50:19
wetkinu	ぬれぎぬ	60	350	システムテストより後に要件定義をしたのかな。 #7pay	2019-07-04 10:50:03
matomame3	【最新まとめ速報】まとめまとめ(公式)	18228	3036	【危険】モバイルSuicaも他人のメールアドレスでパスワードリセットできてしまうことが判明 https://t.co/Fy5D4xkNQT #モバイルSuica #7pay #セキュリティ #拡散	2019-07-04 10:49:02
